"language","frequency","word","translation"
"Albanian",845,"zemra","heart"
"Albanian",846,"njëjtën","same"
"Albanian",847,"ndihesh","feel"
"Albanian",848,"familja","family"
"Albanian",849,"lidhur","about"
"Albanian",850,"shok","friend"
"Albanian",851,"plan","plan"
"Albanian",852,"ndihmoni","help"
"Albanian",853,"herën","time"
"Albanian",854,"shikosh","see"
"Albanian",855,"ndihem","feel"
"Albanian",856,"fillon","begins"
"Albanian",857,"besim","trust"
"Albanian",858,"kurre","never"
"Albanian",859,"gjendje","condition"
"Albanian",860,"natyrisht","of course"
"Albanian",861,"pjesa","part"
"Albanian",862,"heq","remove"
"Albanian",863,"qenka","qenka"
"Albanian",864,"pjesën","the"
"Albanian",865,"motra","sister"
"Albanian",866,"qejf","binge"
"Albanian",867,"takuar","meet"
"Albanian",868,"thoja","say"
"Albanian",869,"rritur","increase"
"Albanian",870,"mama","mum"
"Albanian",871,"dëshironi","want"
"Albanian",872,"qene","been"
"Albanian",873,"pëlqejnë","like"
"Albanian",874,"parasysh","account"
"Albanian",875,"pikërisht","exactly"
"Albanian",876,"pranë","near"
"Albanian",877,"meqë","as"
"Albanian",878,"nevojitet","need"
"Albanian",879,"tallesh","mock"
"Albanian",880,"tregon","shows"
"Albanian",881,"themi","say"
"Albanian",882,"mbajtur","held"
"Albanian",883,"djemtë","boys"
"Albanian",884,"takim","meeting"
"Albanian",885,"ndryshuar","changed"
"Albanian",886,"kuptoni","understand"
"Albanian",887,"kohës","time"
"Albanian",888,"jush","you"
"Albanian",889,"dje","yesterday"
"Albanian",890,"beje","do"
"Albanian",891,"lodhur","Tired"
"Albanian",892,"imja","mine"
"Albanian",893,"reja","New"
"Albanian",894,"përdor","use"
"Albanian",895,"fjala","word"
"Albanian",896,"prindërit","parents"
"Albanian",897,"mendo","Think"
"Albanian",898,"fort","strongly"
"Albanian",899,"veshur","wearing"
"Albanian",900,"lejoni","Let"
"Albanian",901,"herët","early"
"Albanian",902,"thoshte","said"
"Albanian",903,"shqetëso","worry"
"Albanian",904,"cilët","which"
"Albanian",905,"anën","side"
"Albanian",906,"anije","ship"
"Albanian",907,"paguaj","pay"
"Albanian",908,"ulur","reduced"
"Albanian",909,"zotin","Mr."
"Albanian",910,"ndihmojë","help"
"Albanian",911,"armët","weapons"
"Albanian",912,"ndodhet","located"
"Albanian",913,"toni","tone"
"Albanian",914,"vrasje","murder"
"Albanian",915,"vitin","year"
"Albanian",916,"qyteti","town"
"Albanian",917,"tju","you"
"Albanian",918,"këmbët","pins"
"Albanian",919,"idenë","idea"
"Albanian",920,"madje","even"
"Albanian",921,"krisht","Christ"
"Albanian",922,"përmes","through"
"Albanian",923,"kafe","coffee"
"Albanian",924,"faji","Fault"
"Albanian",925,"dalësh","go"
"Albanian",926,"bob","Bob"
"Albanian",927,"luaj","play"
"Albanian",928,"jetoj","live"
"Albanian",929,"krejt","altogether"
"Albanian",930,"mbash","keep"
"Albanian",931,"djem","boys"
"Albanian",932,"çkemi","hello"
"Albanian",933,"gjith","All"
"Albanian",934,"shihni","see"
"Albanian",935,"vetes","ourselves"
"Albanian",936,"trupin","body"
"Albanian",937,"gjithnjë","more"
"Albanian",938,"kuptim","meaning"
"Albanian",939,"babain","father"
"Albanian",940,"qesharake","funny"
"Albanian",941,"quajnë","call"
"Albanian",942,"vërteta","Truth"
"Albanian",943,"tutje","away"
"Albanian",944,"plotë","Full"
"Albanian",945,"arritur","reached"
"Albanian",946,"vdekjes","death"
"Albanian",947,"hey","hey"
"Albanian",948,"shtepi","home"
"Albanian",949,"doli","out"
"Albanian",950,"com","com"
"Albanian",951,"mark","Mark"
"Albanian",952,"iku","left"
"Albanian",953,"takohemi","meet"
"Albanian",954,"at","at"
"Albanian",955,"veçantë","special"
"Albanian",956,"b","b"
"Albanian",957,"trap","raft"
"Albanian",958,"borxh","debt"
"Albanian",959,"hera","time"
"Albanian",960,"dinte","knew"
"Albanian",961,"burra","Men"
"Albanian",962,"ftohtë","chilly"
"Albanian",963,"martuar","Married"
"Albanian",964,"çështje","issue"
"Albanian",965,"çfarëdo","whatever"
"Albanian",966,"pikë","point"
"Albanian",967,"meri","meri"
"Albanian",968,"thuaji","say"
"Albanian",969,"mënyra","ways"
"Albanian",970,"john","john"
"Albanian",971,"marre","received"
"Albanian",972,"gjete","found"
"Albanian",973,"vazhdoni","continue"
"Albanian",974,"shokët","friends"
"Albanian",975,"nënë","mother"
"Albanian",976,"poshte","below"
"Albanian",977,"plot","full"
"Albanian",978,"ndihmosh","help"
"Albanian",979,"thote","says"
"Albanian",980,"bëhem","become"
"Albanian",981,"dilni","out"
"Albanian",982,"ngrënë","eat"
"Albanian",983,"darkë","dinner"
"Albanian",984,"beni","Children"
"Albanian",985,"qëndroni","stay"
"Albanian",986,"pirdhu","Fuck"
"Albanian",987,"miq","friends"
"Albanian",988,"andej","thence"
"Albanian",989,"orën","clock"
"Albanian",990,"sëmurë","sick"
"Albanian",991,"gjeneral","general"
"Albanian",992,"marrëveshje","agreement"
"Albanian",993,"përgjithmonë","forever"
"Albanian",994,"zemrën","heart"
"Albanian",995,"kolonel","colonel"
"Albanian",996,"bejme","do"
"Albanian",997,"goxha","pretty"
"Albanian",998,"dikur","once"
"Albanian",999,"rënë","dropped"
"Albanian",1000,"këtyre","these"
"Arabic",1,"لا","No"
"Arabic",2,"من","From"
"Arabic",3,"هذا","This"
"Arabic",4,"أن","That"
"Arabic",5,"في","In"
"Arabic",6,"أنا","I"
"Arabic",7,"على","On"
"Arabic",8,"ما","What"
"Arabic",9,"هل","Are"
"Arabic",10,"يا","O"
"Arabic",11,"و","And"
"Arabic",12,"لقد","I"
"Arabic",13,"ذلك","That"
"Arabic",14,"ماذا","Why"
"Arabic",15,"أنت","You"
"Arabic",16,"هنا","Here"
"Arabic",17,"لم","Not"
"Arabic",18,"إلى","To"
"Arabic",19,"نعم","Yes"
"Arabic",20,"كان","Was"
"Arabic",21,"هو","Is"
"Arabic",22,"ان","That"
"Arabic",23,"هذه","This"
"Arabic",24,"هناك","There"
"Arabic",25,"عن","More"
"Arabic",26,"فى","In"
"Arabic",27,"كل","Each"
"Arabic",28,"فقط","Only"
"Arabic",29,"ليس","Not"
"Arabic",30,"كنت","I"
"Arabic",31,"الآن","Now"
"Arabic",32,"يجب","Must"
"Arabic",33,"انا","I"
"Arabic",34,"لك","You"
"Arabic",35,"مع","With"
"Arabic",36,"شيء","Something"
"Arabic",37,"لكن","But"
"Arabic",38,"الذي","Which"
"Arabic",39,"لن","Not"
"Arabic",40,"حسنا","Well"
"Arabic",41,"سوف","Will"
"Arabic",42,"كيف","How"
"Arabic",43,"هيا","Come"
"Arabic",44,"نحن","We"
"Arabic",45,"إنه","It"
"Arabic",46,"أجل","For"
"Arabic",47,"لماذا","Why"
"Arabic",48,"إذا","If"
"Arabic",49,"عندما","When"
"Arabic",50,"انه","He"
"Arabic",51,"لي","Me"
"Arabic",52,"كذلك","As well as"
"Arabic",53,"الى","To"
"Arabic",54,"انت","You"
"Arabic",55,"بعد","After"
"Arabic",56,"هي","Are"
"Arabic",57,"أين","Where"
"Arabic",58,"أنه","That"
"Arabic",59,"كانت","The"
"Arabic",60,"أي","Any"
"Arabic",61,"حتى","Even"
"Arabic",62,"إنها","It"
"Arabic",63,"أعرف","I know"
"Arabic",64,"تلك","Those"
"Arabic",65,"قبل","Before"
"Arabic",66,"قد","May"
"Arabic",67,"الأمر","It"
"Arabic",68,"بعض","Some"
"Arabic",69,"أو","Or"
"Arabic",70,"مثل","Such as"
"Arabic",71,"أريد","I want"
"Arabic",72,"رجل","Man"
"Arabic",73,"أعتقد","I think"
"Arabic",74,"لو","If"
"Arabic",75,"ربما","Probably"
"Arabic",76,"بخير","Okay"
"Arabic",77,"أيها","O"
"Arabic",78,"يكون","Be"
"Arabic",79,"جيد","Good"
"Arabic",80,"عليك","You"
"Arabic",81,"شخص","Person"
"Arabic",82,"أنك","You"
"Arabic",83,"إن","The"
"Arabic",84,"التي","Which"
"Arabic",85,"به","By"
"Arabic",86,"علي","Ali"
"Arabic",87,"ولكن","But"
"Arabic",88,"أليس","Alice"
"Arabic",89,"أحد","A"
"Arabic",90,"الوقت","Time"
"Arabic",91,"انها","It"
"Arabic",92,"يمكن","Can"
"Arabic",93,"اليوم","Today"
"Arabic",94,"تعرف","Learn"
"Arabic",95,"تريد","Want"
"Arabic",96,"صحيح","Correct"
"Arabic",97,"تكون","Be"
"Arabic",98,"أكثر","More"
"Arabic",99,"لست","I'm not"
"Arabic",100,"أستطيع","I"
"Arabic",101,"كما","As"
"Arabic",102,"شئ","Anything"
"Arabic",103,"منذ","Since"
"Arabic",104,"لذا","So"
"Arabic",105,"واحد","One"
"Arabic",106,"جدا","Very"
"Arabic",107,"يمكنك","You can"
"Arabic",108,"لديك","You have"
"Arabic",109,"الرجل","Man"
"Arabic",110,"يبدو","Seems"
"Arabic",111,"كلا","Both"
"Arabic",112,"لدي","I have"
"Arabic",113,"أوه","Oh"
"Arabic",114,"تفعل","Do"
"Arabic",115,"سيدي","Sir"
"Arabic",116,"غير","Is"
"Arabic",117,"مرة","Once"
"Arabic",118,"عليه","It"
"Arabic",119,"اذا","If"
"Arabic",120,"حدث","Event"
"Arabic",121,"آخر","Last"
"Arabic",122,"شكرا","Thank you"
"Arabic",123,"لدينا","We have"
"Arabic",124,"يوجد","There"
"Arabic",125,"أعلم","I know"
"Arabic",126,"مكان","Place"
"Arabic",127,"الناس","People"
"Arabic",128,"له","His"
"Arabic",129,"سيكون","Will be"
"Arabic",130,"رائع","Wonderful"
"Arabic",131,"مرحبا","Hello"
"Arabic",132,"آسف","Sorry"
"Arabic",133,"وقت","Time"
"Arabic",134,"سيد","Mr."
"Arabic",135,"اللعنة","Damn"
"Arabic",136,"بهذا","This"
"Arabic",137,"كم","How"
"Arabic",138,"أفضل","Best"
"Arabic",139,"ليست","Not"
"Arabic",140,"بها","By"
"Arabic",141,"أنها","They"
"Arabic",142,"معك","You"
"Arabic",143,"الكثير","A lot"
"Arabic",144,"قلت","I"
"Arabic",145,"بك","Your"
"Arabic",146,"الان","Now"
"Arabic",147,"الذى","Which"
"Arabic",148,"يحدث","Happens"
"Arabic",149,"يوم","Day"
"Arabic",150,"يكن","Not"
"Arabic",151,"وأنا","I"
"Arabic",152,"بي","Me"
"Arabic",153,"واحدة","One"
"Arabic",154,"بأن","That"
"Arabic",155,"ولا","Nor"
"Arabic",156,"يمكنني","I"
"Arabic",157,"هم","They"
"Arabic",158,"أخرى","Other"
"Arabic",159,"علينا","We"
"Arabic",160,"أبي","Dad"
"Arabic",161,"تعال","Come"
"Arabic",162,"ثم","Then"
"Arabic",163,"هكذا","Thus"
"Arabic",164,"بذلك","So"
"Arabic",165,"المكان","Location"
"Arabic",166,"ألا","Not"
"Arabic",167,"بالطبع","Of course"
"Arabic",168,"أنني","I"
"Arabic",169,"معي","Me"
"Arabic",170,"شىء","Something"
"Arabic",171,"لهذا","For this"
"Arabic",172,"إلهي","God"
"Arabic",173,"ها","Ha"
"Arabic",174,"انك","You"
"Arabic",175,"تستطيع","You may"
"Arabic",176,"الحقيقة","The truth"
"Arabic",177,"العمل","Work"
"Arabic",178,"الليلة","Tonight"
"Arabic",179,"العالم","World"
"Arabic",180,"تعلم","Learn"
"Arabic",181,"بالتأكيد","Certainly"
"Arabic",182,"حقا","Really"
"Arabic",183,"الطريق","Road"
"Arabic",184,"الأن","Now"
"Arabic",185,"أمي","Mom"
"Arabic",186,"حال","Case"
"Arabic",187,"حول","About"
"Arabic",188,"لها","Her"
"Arabic",189,"فعل","Reaction"
"Arabic",190,"توقف","Stop"
"Arabic",191,"هؤلاء","These"
"Arabic",192,"عمل","Work"
"Arabic",193,"اعتقد","I think"
"Arabic",194,"انظر","See"
"Arabic",195,"خلال","Through"
"Arabic",196,"لى","Li"
"Arabic",197,"لنا","Us"
"Arabic",198,"منك","You"
"Arabic",199,"فعلت","I did"
"Arabic",200,"الجحيم","Hell"
"Arabic",201,"أفعل","I do"
"Arabic",202,"قال","Said"
"Arabic",203,"السيد","Mr."
"Arabic",204,"لأن","Because"
"Arabic",205,"فيه","Where"
"Arabic",206,"جيدة","Good"
"Arabic",207,"اين","Where"
"Arabic",208,"الجميع","Everyone"
"Arabic",209,"تم","Was"
"Arabic",210,"عنه","Him"
"Arabic",211,"بما","Including"
"Arabic",212,"أى","Any"
"Arabic",213,"إذن","Permission"
"Arabic",214,"تقول","Says"
"Arabic",215,"لذلك","Therefore"
"Arabic",216,"بشكل","More"
"Arabic",217,"ايها","O"
"Arabic",218,"لديه","Has"
"Arabic",219,"ثانية","Seconds"
"Arabic",220,"الذهاب","Go"
"Arabic",221,"هى","Is"
"Arabic",222,"دعنا","Let"
"Arabic",223,"اريد","I want"
"Arabic",224,"تعتقد","Think"
"Arabic",225,"أكون","I"
"Arabic",226,"أذهب","Go"
"Arabic",227,"المال","Money"
"Arabic",228,"متى","When"
"Arabic",229,"يمكننا","We can"
"Arabic",230,"عليها","It"
"Arabic",231,"لكي","So"
"Arabic",232,"فضلك","Please"
"Arabic",233,"ستكون","Will be"
"Arabic",234,"بدون","Without"
"Arabic",235,"اي","Any"
"Arabic",236,"لكم","You"
"Arabic",237,"بحق","Right"
"Arabic",238,"أرجوك","Please"
"Arabic",239,"نذهب","Go"
"Arabic",240,"نفسك","Yourself"
"Arabic",241,"a","a"
"Arabic",242,"وأنت","And you"
"Arabic",243,"المنزل","Home"
"Arabic",244,"شيئا","Something"
"Arabic",245,"أرى","I see"
"Arabic",246,"كنا","We"
"Arabic",247,"إنهم","They"
"Arabic",248,"نفس","The same"
"Arabic",249,"اذهب","Go"
"Arabic",250,"عند","At"
"Arabic",251,"مجرد","Just"
"Arabic",252,"بين","Between"
"Arabic",253,"حيث","Where"
"Arabic",254,"منه","It"
"Arabic",255,"أقول","Say"
"Arabic",256,"أم","Or"
"Arabic",257,"بنا","Us"
"Arabic",258,"تحت","Under"
"Arabic",259,"اعرف","Know"
"Arabic",260,"التى","Which"
"Arabic",261,"الأشياء","Things"
"Arabic",262,"معه","With"
"Arabic",263,"تبدو","Look"
"Arabic",264,"الحياة","Life"
"Arabic",265,"انتظر","Wait"
"Arabic",266,"لما","What"
"Arabic",267,"شيئ","Something"
"Arabic",268,"يريد","Wants"
"Arabic",269,"أننا","We"
"Arabic",270,"ثلاثة","Three"
"Arabic",271,"إلي","To"
"Arabic",272,"أنظر","See"
"Arabic",273,"حصلت","I got"
"Arabic",274,"فكرة","Idea"
"Arabic",275,"الباب","Door"
"Arabic",276,"com","com"
"Arabic",277,"أني","I"
"Arabic",278,"الرجال","Men"
"Arabic",279,"الشيء","Thing"
"Arabic",280,"أيضا","Also"
"Arabic",281,"انهم","They"
"Arabic",282,"عزيزتي","Dear"
"Arabic",283,"الذين","Who"
"Arabic",284,"استطيع","I"
"Arabic",285,"مشكلة","Problem"
"Arabic",286,"ليلة","Night"
"Arabic",287,"رأيت","I saw"
"Arabic",288,"تكن","Not"
"Arabic",289,"تذهب","Go"
"Arabic",290,"جميل","Beautiful"
"Arabic",291,"سعيد","Said"
"Arabic",292,"طوال","Throughout"
"Arabic",293,"دائما","Always"
"Arabic",294,"السيارة","Car"
"Arabic",295,"لابد","To be"
"Arabic",296,"او","Or"
"Arabic",297,"وهو","It is"
"Arabic",298,"وهذا","This"
"Arabic",299,"الشرطة","Police"
"Arabic",300,"كبير","Great"
"Arabic",301,"النار","Fire"
"Arabic",302,"سمعت","I heard"
"Arabic",303,"مني","Me"
"Arabic",304,"يعرف","Known"
"Arabic",305,"أظن","I think"
"Arabic",306,"الي","To"
"Arabic",307,"الله","God"
"Arabic",308,"أشعر","I feel"
"Arabic",309,"أحب","I love"
"Arabic",310,"جاك","Jack"
"Arabic",311,"عظيم","Great"
"Arabic",312,"الأمور","Things"
"Arabic",313,"أعني","I mean"
"Arabic",314,"بسرعة","Quickly"
"Arabic",315,"اجل","For"
"Arabic",316,"دولار","Dollar"
"Arabic",317,"سنوات","Years"
"Arabic",318,"بأس","OK"
"Arabic",319,"أنتم","You"
"Arabic",320,"لدى","With"
"Arabic",321,"سيدى","Sidi"
"Arabic",322,"بهذه","This"
"Arabic",323,"جميلة","Beautiful"
"Arabic",324,"الأفضل","Best"
"Arabic",325,"الوحيد","Only"
"Arabic",326,"خارج","Outside"
"Arabic",327,"بالنسبة","For"
"Arabic",328,"يقول","Says"
"Arabic",329,"بسبب","Because"
"Arabic",330,"الشخص","Person"
"Arabic",331,"فحسب","Only"
"Arabic",332,"بالفعل","Already"
"Arabic",333,"للغاية","Very"
"Arabic",334,"دعني","Let me"
"Arabic",335,"حالك","Are you"
"Arabic",336,"أمر","Command"
"Arabic",337,"جون","John"
"Arabic",338,"يعني","Means"
"Arabic",339,"بل","But"
"Arabic",340,"فتاة","Girl"
"Arabic",341,"أردت","I wanted"
"Arabic",342,"ترى","See"
"Arabic",343,"الخير","Goodness"
"Arabic",344,"دقيقة","Minutes"
"Arabic",345,"بأنك","You"
"Arabic",346,"كبيرة","Great"
"Arabic",347,"كانوا","They were"
"Arabic",348,"احد","One"
"Arabic",349,"آسفة","Sorry"
"Arabic",350,"تعمل","Work"
"Arabic",351,"بشأن","On"
"Arabic",352,"اليس","Wallis"
"Arabic",353,"أنهم","They"
"Arabic",354,"نوع","Type"
"Arabic",355,"رجال","Men"
"Arabic",356,"رائعة","Great"
"Arabic",357,"يستطيع","Can"
"Arabic",358,"فيها","Where"
"Arabic",359,"تريدين","Want"
"Arabic",360,"قتل","Killing"
"Arabic",361,"اوه","Oh"
"Arabic",362,"أحتاج","I need"
"Arabic",363,"حياتي","My life"
"Arabic",364,"البيت","House"
"Arabic",365,"عيد","Holiday"
"Arabic",366,"تعرفين","You know"
"Arabic",367,"بكل","Each"
"Arabic",368,"جديد","New"
"Arabic",369,"الأرض","Earth"
"Arabic",370,"الامر","It"
"Arabic",371,"نستطيع","We can"
"Arabic",372,"والآن","Now"
"Arabic",373,"جميع","All"
"Arabic",374,"مات","Matt"
"Arabic",375,"منها","Including"
"Arabic",376,"بأنه","That"
"Arabic",377,"إليك","Here"
"Arabic",378,"بحاجة","Need"
"Arabic",379,"عشر","Ten"
"Arabic",380,"يعمل","Works"
"Arabic",381,"الموت","Death"
"Arabic",382,"لأنه","Because"
"Arabic",383,"ألم","Pain"
"Arabic",384,"أتمنى","I wish"
"Arabic",385,"لكني","I"
"Arabic",386,"لحظة","Moment"
"Arabic",387,"صباح","Morning"
"Arabic",388,"اعلم","I know"
"Arabic",389,"الفتاة","Girl"
"Arabic",390,"لكنه","But"
"Arabic",391,"إليه","To"
"Arabic",392,"بالضبط","Exactly"
"Arabic",393,"طريق","Using"
"Arabic",394,"عنك","You"
"Arabic",395,"سأكون","I'll be"
"Arabic",396,"أكن","I"
"Arabic",397,"تتحدث","Talk"
"Arabic",398,"ــ",""
"Arabic",399,"رقم","No."
"Arabic",400,"فوق","Above"
"Arabic",401,"منهم","Them"
"Arabic",402,"لهم","Them"
"Arabic",403,"الحب","Love"
"Arabic",404,"ساعة","Hour"
"Arabic",405,"لنذهب","Let's go"
"Arabic",406,"اللعين","Dreaded"
"Arabic",407,"صغيرة","Small"
"Arabic",408,"هذة","This"
"Arabic",409,"عزيزي","Only"
"Arabic",410,"المدينة","City"
"Arabic",411,"خذ","Take"
"Arabic",412,"صديقي","Siddiqui"
"Arabic",413,"يفعل","Do"
"Arabic",414,"ترجمة","Translation"
"Arabic",415,"دون","Without"
"Arabic",416,"متأكد","Sure"
"Arabic",417,"الـ","The"
"Arabic",418,"سيارة","Car"
"Arabic",419,"دقائق","Minutes"
"Arabic",420,"المرة","Time"
"Arabic",421,"غرفة","Room"
"Arabic",422,"الصغير","Little"
"Arabic",423,"فعله","Do"
"Arabic",424,"ولم","Not"
"Arabic",425,"وماذا","And what"
"Arabic",426,"قام","The"
"Arabic",427,"الرئيس","President"
"Arabic",428,"سعيدة","Happy"
"Arabic",429,"الطريقة","Method"
"Arabic",430,"الجنس","Gender"
"Arabic",431,"الأطفال","Children"
"Arabic",432,"عام","Year"
"Arabic",433,"أول","First"
"Arabic",434,"فقد","The"
"Arabic",435,"اى","Any"
"Arabic",436,"سنة","Year"
"Arabic",437,"إلا","But"
"Arabic",438,"سأذهب","I'm going"
"Arabic",439,"المدرسة","School"
"Arabic",440,"مما","Which"
"Arabic",441,"نفسي","Myself"
"Arabic",442,"ذهبت","I went"
"Arabic",443,"لطيف","Nice"
"Arabic",444,"سبب","Reason"
"Arabic",445,"قمت","You"
"Arabic",446,"معنا","Us"
"Arabic",447,"أريدك","I want you"
"Arabic",448,"بينما","While"
"Arabic",449,"السبب","Why"
"Arabic",450,"ومن","It is"
"Arabic",451,"يرام","Fine"
"Arabic",452,"غريب","Strange"
"Arabic",453,"اسمع","Hear"
"Arabic",454,"نفعل","Do"
"Arabic",455,"الا","But"
"Arabic",456,"أية","Any"
"Arabic",457,"أننى","I am"
"Arabic",458,"الأولى","First"
"Arabic",459,"أقصد","I mean"
"Arabic",460,"الصباح","Morning"
"Arabic",461,"المزيد","More"
"Arabic",462,"مهما","Whatever"
"Arabic",463,"وانا","I"
"Arabic",464,"حالة","Case"
